,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
11715,6392,Roland Baar,M,31.0,196.0,90.0,Germany,GER,1996 Summer,1996.0,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Silver
4457,2546,Alessandra dos Santos de Oliveira,F,22.0,200.0,85.0,Brazil,BRA,1996 Summer,1996.0,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver
1713,953,Franck Adisson,M,26.0,180.0,70.0,France-1,FRA,1996 Summer,1996.0,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
11638,6343,Karina Borisovna Aznavuryan,F,21.0,170.0,59.0,Russia,RUS,1996 Summer,1996.0,Summer,Atlanta,Fencing,"Fencing Women's epee, Team",Bronze
7547,4207,Michel Andrieux,M,29.0,192.0,92.0,France,FRA,1996 Summer,1996.0,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Bronze
12120,6594,"Stephen James ""Steve"" Backley",M,27.0,195.0,102.0,Great Britain,GBR,1996 Summer,1996.0,Summer,Atlanta,Athletics,Athletics Men's Javelin Throw,Silver
4507,2575,Lisa Alexander,F,27.0,172.0,58.0,Canada,CAN,1996 Summer,1996.0,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
219,106,Agostino Abbagnale,M,29.0,188.0,96.0,Italy,ITA,1996 Summer,1996.0,Summer,Atlanta,Rowing,Rowing Men's Double Sculls,Gold
12515,6810,Oleksandr Mykolaiovych Bahach,M,29.0,194.0,135.0,Ukraine,UKR,1996 Summer,1996.0,Summer,Atlanta,Athletics,Athletics Men's Shot Put,Bronze
6915,3880,Agneta Monica Andersson,F,35.0,172.0,68.0,Sweden,SWE,1996 Summer,1996.0,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
5281,2988,Matas Jess Almeyda,M,22.0,173.0,70.0,Argentina,ARG,1996 Summer,1996.0,Summer,Atlanta,Football,Football Men's Football,Silver
3117,1740,Nikolay Aleksandrovich Aksyonov,M,26.0,201.0,100.0,Russia,RUS,1996 Summer,1996.0,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
63,20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994.0,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
1257,705,Donat Acklin,M,28.0,190.0,99.0,Switzerland-1,SUI,1994 Winter,1994.0,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,Silver
64,20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994.0,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
4646,2649,Ulf Hkan Gran Algotsson,M,27.0,178.0,77.0,Sweden,SWE,1994 Winter,1994.0,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
10801,5908,Susan Margaret Auch,F,27.0,172.0,65.0,Canada,CAN,1994 Winter,1994.0,Winter,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,Silver
636,367,Masashi Abe,M,28.0,175.0,64.0,Japan,JPN,1994 Winter,1994.0,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Gold
8527,4686,Knut Tore Apeland,M,25.0,174.0,67.0,Norway,NOR,1994 Winter,1994.0,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Silver
12608,6871,Anke Baier-Loef,F,21.0,164.0,61.0,Germany,GER,1994 Winter,1994.0,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
67,20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994.0,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,Silver
1256,705,Donat Acklin,M,28.0,190.0,99.0,Switzerland-1,SUI,1994 Winter,1994.0,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,Gold
5423,3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994.0,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
3975,2296,Marco Albarello,M,33.0,187.0,84.0,Italy,ITA,1994 Winter,1994.0,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
1258,706,Guido Acklin,M,24.0,200.0,104.0,Switzerland-2,SUI,1994 Winter,1994.0,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,Silver
10452,5714,Mark Astley,M,24.0,180.0,84.0,Canada,CAN,1994 Winter,1994.0,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
3937,2274,Mika Antero Alatalo,M,22.0,182.0,85.0,Finland,FIN,1994 Winter,1994.0,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
3973,2296,Marco Albarello,M,33.0,187.0,84.0,Italy,ITA,1994 Winter,1994.0,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,Bronze
10808,5910,Adrian Mark Aucoin,M,20.0,188.0,94.0,Canada,CAN,1994 Winter,1994.0,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
5422,3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994.0,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Gold
8835,4847,Franjo Arapovi,M,27.0,211.0,120.0,Croatia,CRO,1992 Summer,1992.0,Summer,Barcelona,Basketball,Basketball Men's Basketball,Silver
12312,6683,Franck William Badiou,M,25.0,174.0,68.0,France,FRA,1992 Summer,1992.0,Summer,Barcelona,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
2466,1380,"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",F,22.0,172.0,52.0,United States,USA,1992 Summer,1992.0,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
1579,882,Simon Addo,M,17.0,180.0,79.0,Ghana,GHA,1992 Summer,1992.0,Summer,Barcelona,Football,Football Men's Football,Bronze
7068,3954,Per Magnus Andersson,M,26.0,180.0,80.0,Sweden,SWE,1992 Summer,1992.0,Summer,Barcelona,Handball,Handball Men's Handball,Silver
8961,4924,"David John ""Dave"" Archibald",M,22.0,187.0,88.0,Canada,CAN,1992 Winter,1992.0,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
11238,6143,Jacky Nicolas Avril,M,28.0,176.0,66.0,France,FRA,1992 Summer,1992.0,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
6914,3880,Agneta Monica Andersson,F,31.0,172.0,68.0,Sweden,SWE,1992 Summer,1992.0,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
6913,3880,Agneta Monica Andersson,F,31.0,172.0,68.0,Sweden,SWE,1992 Summer,1992.0,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
10426,5702,Igor Vyacheslavovich Astapkovich,M,29.0,192.0,120.0,Unified Team,EUN,1992 Summer,1992.0,Summer,Barcelona,Athletics,Athletics Men's Hammer Throw,Silver
655,379,Addis Abebe,M,21.0,160.0,50.0,Ethiopia,ETH,1992 Summer,1992.0,Summer,Barcelona,Athletics,"Athletics Men's 10,000 metres",Bronze
1665,923,Olapade Charles Adeniken,M,22.0,186.0,78.0,Nigeria,NGR,1992 Summer,1992.0,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
11714,6392,Roland Baar,M,27.0,196.0,90.0,Germany,GER,1992 Summer,1992.0,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
10402,5698,"Alina (Galina-) Astafei (-Stavariu, -Kreiig)",F,23.0,181.0,59.0,Romania,ROU,1992 Summer,1992.0,Summer,Barcelona,Athletics,Athletics Women's High Jump,Silver
1712,953,Franck Adisson,M,23.0,180.0,70.0,France-1,FRA,1992 Summer,1992.0,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze
620,359,Andrey Khakimovich Abduvaliyev,M,26.0,190.0,125.0,Unified Team,EUN,1992 Summer,1992.0,Summer,Barcelona,Athletics,Athletics Men's Hammer Throw,Gold
7042,3945,Bo Leif Andersson,M,30.0,183.0,71.0,Sweden,SWE,1992 Winter,1992.0,Winter,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
702,401,Abelardo Fernndez Antua,M,22.0,,,Spain,ESP,1992 Summer,1992.0,Summer,Barcelona,Football,Football Men's Football,Gold
2288,1270,Jorge Luis Aguilera Ruiz,M,26.0,172.0,64.0,Cuba,CUB,1992 Summer,1992.0,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
8686,4771,Yael Arad,F,25.0,,,Israel,ISR,1992 Summer,1992.0,Summer,Barcelona,Judo,Judo Women's Half-Middleweight,Silver
10146,5547,Evelyn Ashford (-Washington),F,35.0,165.0,52.0,United States,USA,1992 Summer,1992.0,Summer,Barcelona,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
1722,957,Sammi Adjei,M,18.0,,,Ghana,GHA,1992 Summer,1992.0,Summer,Barcelona,Football,Football Men's Football,Bronze
10349,5671,Anatoly Khamidullayevich Asrabayev,M,23.0,,,Unified Team,EUN,1992 Summer,1992.0,Summer,Barcelona,Shooting,"Shooting Men's Running Target, 10 metres",Silver
1255,705,Donat Acklin,M,26.0,190.0,99.0,Switzerland-1,SUI,1992 Winter,1992.0,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,Bronze
7106,3978,Ramon Dean Andersson,M,29.0,188.0,95.0,Australia,AUS,1992 Summer,1992.0,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
1254,705,Donat Acklin,M,26.0,190.0,99.0,Switzerland-1,SUI,1992 Winter,1992.0,Winter,Albertville,Bobsleigh,Bobsleigh Men's Two,Gold
886,507,Attila brahm,M,25.0,192.0,88.0,Hungary,HUN,1992 Summer,1992.0,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
1388,785,Dariusz Adamczuk,M,22.0,179.0,78.0,Poland,POL,1992 Summer,1992.0,Summer,Barcelona,Football,Football Men's Football,Silver
7120,3981,Robert Andersson,M,22.0,191.0,83.0,Sweden,SWE,1992 Summer,1992.0,Summer,Barcelona,Handball,Handball Men's Handball,Silver
8613,4728,Ingo Appelt,M,30.0,182.0,86.0,Austria-1,AUT,1992 Winter,1992.0,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,Gold
6383,3581,An Han-Bong,M,23.0,163.0,62.0,South Korea,KOR,1992 Summer,1992.0,Summer,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold
6711,3760,Linda Widwey Andersen (-Cerup-Simonsen),F,23.0,169.0,64.0,Norway,NOR,1992 Summer,1992.0,Summer,Barcelona,Sailing,Sailing Women's One Person Dinghy,Gold
1198,674,Mohamed Abdelhak Achik,M,27.0,174.0,57.0,Morocco,MAR,1992 Summer,1992.0,Summer,Barcelona,Boxing,Boxing Men's Bantamweight,Bronze
6798,3816,Gary John Anderson,M,24.0,181.0,75.0,New Zealand,NZL,1992 Summer,1992.0,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
1191,669,Joachim Yaw Acheampong,M,18.0,181.0,73.0,Ghana,GHA,1992 Summer,1992.0,Summer,Barcelona,Football,Football Men's Football,Bronze
1162,646,Anibl Santiago Acevedo,M,21.0,176.0,67.0,Puerto Rico,PUR,1992 Summer,1992.0,Summer,Barcelona,Boxing,Boxing Men's Welterweight,Bronze
8525,4686,Knut Tore Apeland,M,23.0,174.0,67.0,Norway,NOR,1992 Winter,1992.0,Winter,Albertville,Nordic Combined,Nordic Combined Men's Team,Silver
6497,3643,Flavio Anastasia,M,23.0,188.0,81.0,Italy,ITA,1992 Summer,1992.0,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
5930,3330,Amauri Ribeiro,M,33.0,198.0,87.0,Brazil,BRA,1992 Summer,1992.0,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Gold
2467,1380,"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",F,22.0,172.0,52.0,United States,USA,1992 Summer,1992.0,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,Silver
3972,2296,Marco Albarello,M,31.0,187.0,84.0,Italy,ITA,1992 Winter,1992.0,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
9675,5304,Luis Rolando Arrojo vila,M,24.0,193.0,100.0,Cuba,CUB,1992 Summer,1992.0,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold
5838,3285,Frank Amankwah,M,20.0,,,Ghana,GHA,1992 Summer,1992.0,Summer,Barcelona,Football,Football Men's Football,Bronze
9945,5436,Bernard Nii Aryee,M,19.0,,,Ghana,GHA,1992 Summer,1992.0,Summer,Barcelona,Football,Football Men's Football,Bronze
2753,1534,Brett Aitken,M,21.0,173.0,65.0,Australia,AUS,1992 Summer,1992.0,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
11844,6459,Sorin Babii,M,28.0,170.0,80.0,Romania,ROU,1992 Summer,1992.0,Summer,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze
7924,4388,Nataliya Yuryevna Anisimova (Guskova-),F,31.0,174.0,70.0,Unified Team,EUN,1992 Summer,1992.0,Summer,Barcelona,Handball,Handball Women's Handball,Bronze
10634,5815,"Gillian ""Jill"" Atkins",F,29.0,165.0,65.0,Great Britain,GBR,1992 Summer,1992.0,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
4880,2786,Yuliya Yakunovna Allagulova,F,19.0,176.0,54.0,Unified Team,EUN,1992 Winter,1992.0,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
228,108,Giuseppe Abbagnale,M,33.0,187.0,97.0,Italy,ITA,1992 Summer,1992.0,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Silver
4912,2799,Olivier Allamand,M,22.0,175.0,72.0,France,FRA,1992 Winter,1992.0,Winter,Albertville,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver
2798,1554,Omar Ajete Iglesias,M,27.0,175.0,93.0,Cuba,CUB,1992 Summer,1992.0,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold
10725,5864,Francesco Attolico,M,29.0,193.0,85.0,Italy,ITA,1992 Summer,1992.0,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Gold
2829,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33.0,185.0,81.0,Great Britain,GBR,1992 Summer,1992.0,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,Bronze
9645,5288,Jordi Arrese Casta,M,27.0,175.0,74.0,Spain,ESP,1992 Summer,1992.0,Summer,Barcelona,Tennis,Tennis Men's Singles,Silver
3969,2296,Marco Albarello,M,31.0,187.0,84.0,Italy,ITA,1992 Winter,1992.0,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,Silver
2830,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33.0,185.0,81.0,Great Britain,GBR,1992 Summer,1992.0,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
